,combination,number_of_people,price_per_bag,total_price
9849,100000100100000001000110011,60,9.978935606,666.44
9850,110100011011000100101000110,60,11.478650466,728.04
9851,101001111100010101110101011,60,13.629576894,903.59
9852,110100111010001000110000000,60,11.85063576,742.88
9853,110110100110000011100111010,60,12.984630174,869.32
9854,101100001100110101111110010,60,13.139077679,871.28
9855,011111000000010111011101110,60,14.354376832,943.94
9856,010101111100111011011110101,60,15.324218697,1025.4
9857,001110100001100101001000110,60,11.390798945,743.49
9858,101011110000001010001101010,60,12.196658695,793.82
9859,110000101001011100111100100,60,11.841152917,773.34
9860,110011110010011010000100111,60,12.820290454,838.79
9861,111000111100000000101100010,60,10.646572661,690.74
9862,111001011110110011110100001,60,13.651391709,888.92
9863,010101011101000110011011000,60,13.675506947,892.27
9864,110011011100111010010100000,60,13.266388367,858.95
9865,001111001110111101101000000,60,13.779594719,878.79
9866,111110000101011111110111101,60,14.913631066,1005.22
9867,100100011110101110000001101,60,13.072917927,851.23
9868,100111011000110010000101001,60,13.265497292,848.46
9869,000101101010101100111000000,60,12.96751076,819.7
9870,100101110100111010010010001,60,14.039383591,919.6
9871,001110011100011010010001111,60,13.689831251,898.46
9872,011111100010111101000010100,60,13.950668343,907.07
9873,100000001011000101010000100,60,9.900348995,628.94
9874,010111000101100100100000000,60,12.252402661,772.29
9875,001111011000100011101101010,60,13.374879422,863.58
9876,010001010110011111010011110,60,14.371063181,957.49
9877,010100011100111001111000101,60,13.630991184,883.4
9878,000000101001100100101111000,60,10.886150583,715.25
9879,011000110101011111011110000,60,12.727602322,858.76
9880,100101111011011011110011001,60,14.843742507,972.15
9881,001100100101000111101101111,60,12.869775557,867.35
9882,110101010011010101101100100,60,13.160120098,837.46
9883,100011100111011110011000101,60,13.2373222,874.51
9884,000111111101001100111001101,60,14.406478112,940.56
9885,001000110111000110101110101,60,11.270914562,755.74
9886,000110001100101011010111100,60,13.435242242,895.6
9887,001010111101111110101100000,60,12.252455286,809.67
9888,010011010011110010010110011,60,13.198217858,866.81
9889,010010110011101000101000110,60,11.543096405,745.43
9890,001101110100110001111001011,60,14.771182147,965.77
9891,110011010001111001011101010,60,14.140998366,922.7
9892,101001001011111000100000011,60,12.288460998,777.22
9893,111110001111011111111001010,60,14.861423423,983.8
9894,100110111111001001011111000,60,13.691788538,907.96
9895,001100110001000110011101000,60,12.070391538,784.89
9896,111000111100111000010110101,60,12.971891553,865.54
9897,111010101011011011010010000,60,12.11318346,799.73
9898,110010011010000100101010111,60,10.847516744,707.37
9899,000000100101100110010001101,60,11.662393278,778.13
9900,110011001000011000111101110,60,13.514639028,875.7
9901,110011000001111011000010011,60,12.739592041,839.41
9902,011001011111101110010010110,60,13.735799357,909.72
9903,101011011100101111110101001,60,14.044891709,927.7
9904,000110111011011110001110000,60,12.452043012,816.39
9905,001010000101110110000010010,60,11.002117028,729.25
9906,000110110100011100101000011,60,12.358781078,803.47
9907,011100010111111100101101101,60,14.680861886,958.93
9908,100100101010010001010111100,60,12.706576236,833.77
9909,011110001110010011010000101,60,12.775054291,831.37
9910,110101110000000010001100110,60,12.17481073,786.08
9911,001011011111011100100110111,60,13.364627664,881.01
9912,011110010010011111001100000,60,12.581514904,809.07
9913,101100101101000001001000011,60,11.192865293,730.08
9914,001010100001001000100110000,60,9.991687134,642.59
9915,010101001100100010100001001,60,13.081418744,836.07
9916,001110110000000111001111000,60,11.901873681,787.58
9917,001001011100101100101110111,60,12.836434037,847.94
9918,100101001000101001001010010,60,12.265729014,785.3
9919,100001011101101011010011111,60,13.964931933,937.11
9920,101001111011010100100100110,60,12.02701232,775.42
9921,010000010100001010101101110,60,11.881623522,780.53
9922,001111010100101001000101100,60,13.729232652,883.5
9923,101001110101011011100111011,60,13.959829595,939.01
9924,010010111101000011110010010,60,11.486427699,770.55
9925,100000111111001111101011111,60,12.943279155,883.07
9926,101111000111000001010001100,60,13.331802914,853.86
9927,010100001001110001101000000,60,11.493163538,722.52
9928,101110000011101011001100101,60,12.410854105,808.07
9929,110101001100000111110111110,60,14.362548614,959.83
9930,011110011101001010010100000,60,12.437382573,801.61
9931,001011100100110001000001100,60,12.432500626,807.76
9932,010001111001001010010010000,60,11.759103469,759.78
9933,010101010101000111101010101,60,13.021121336,854.98
9934,100001000011110111011100111,60,13.046999604,863.9
9935,101000000110110101000111000,60,11.915107769,785.01
9936,101011111100101000010111000,60,13.474581764,886.74
9937,010011111101011101000100010,60,12.880573552,848.13
9938,100100101111111111011000110,60,14.025856504,938.76
9939,111010010100010110101101010,60,12.29370433,811.68
9940,000100011110101000010011101,60,13.380029699,870.67
9941,110110001111011101010110111,60,14.183417771,951.61
9942,100010001001001001001111111,60,11.515488149,769.3
9943,010100000010101110101011011,60,13.264866551,871.11
9944,111000111010001010110001101,60,12.447998852,811.09
9945,001001011110000111011110101,60,12.558444113,834.74
9946,110010000001001011101000100,60,10.497369553,675.45
9947,011010001011011010110110111,60,12.723730178,845.71
9948,110100000111001100001000100,60,11.772818511,750.96
9949,000101111000000100111001000,60,12.560025466,793.99
9950,101111111110010110111100000,60,14.023979796,911.77
9951,001010001001111011010111111,60,13.325480178,901.22
9952,111000111010111110110011001,60,13.761660733,913.67
9953,110010101010111010011001111,60,13.581014449,905.46
9954,001000111010101011100001000,60,11.605966023,747.95
9955,110111010011100001010010111,60,13.762483108,896.53
9956,010011101000011110001110001,60,12.353760481,816.43
9957,111001001110000101110001011,60,13.135008267,855.75
9958,001101100100110000111101110,60,14.592621541,955.39
9959,111000011000110111101100101,60,11.843262741,778.62
9960,110010010010101000011100011,60,11.883907011,767.79
9961,000010111111101110010000101,60,12.213255345,810.53
9962,101110111111000101010100010,60,12.506832464,823.35
9963,000001101010101010100100011,60,11.903043044,770.34
9964,110000101010100011111000101,60,11.559043861,759.52
9965,000110000100000011101110000,60,10.952949619,713.93
9966,100011011101001001101111101,60,13.14783934,869.22
9967,000011101110000011011111000,60,12.745497143,849.24
9968,001011100011101011001010000,60,11.998946393,782.97
9969,010110001011011001010110110,60,13.185672641,865.17
9970,110011111000110111011111101,60,14.478747409,979.08
9971,000000110101010100100010110,60,10.778929739,712.66
9972,100111111011111010111001010,60,15.334074758,998.04
9973,111000110011011100111011101,60,13.495427479,893.67
9974,010010000001110011010101100,60,12.208313998,803.14
9975,111110010000111011110000100,60,13.315417682,858.09
9976,011001101010001100110011001,60,13.099138402,850.69
9977,101110100111010000100001001,60,12.548598814,807.24
9978,001000011111010010001010101,60,11.102443296,727.16
9979,000101100111011101101110101,60,14.11288822,933.58
9980,001010001010110010101010011,60,11.17316155,728.93
9981,011100010111100111100010000,60,12.448641538,811.88
9982,101100111110011001011101010,60,14.170303053,932.75
9983,001001111111111110111000000,60,13.755719175,896.36
9984,101101010110001010100110010,60,13.09790461,846.08
9985,110011010101011101010010110,60,13.461484477,892.11
9986,101011001101111101101101100,60,13.981418249,919.32
9987,110011111011111100111100100,60,14.08111125,917.41
9988,101100100000101100110001000,60,12.497728684,799.87
9989,011110011100000101100010110,60,11.94566183,782.77
9990,111000111000111100101010101,60,12.220095918,804.62
9991,000101010011011111110011101,60,14.8215324,969.75
9992,011111010101001110100101110,60,14.461519689,947.44
9993,101011101011001010110010000,60,12.062614833,779.95
9994,001000110000100001000101110,60,10.931066919,715.15
9995,010000110111000100110101111,60,12.621592352,840.87
9996,111010111110100110001000011,60,11.832475859,786.77
9997,111011011010010010111111110,60,14.072934277,927.98
9998,010000111111010011101110110,60,12.297371326,831.24
9999,100000000100001101110100010,60,10.868322596,708.64
10000,000001001111101101111110000,60,13.020223178,853.46
10001,010110101001000011110101100,60,12.651562503,831.88
10002,011010101110110100011010001,60,12.427822926,825.21
10003,000001101010111111111100001,60,13.374611671,878.34
10004,111011000000111101011101101,60,14.288750891,938.98
10005,101001000100000110011000100,60,11.142080147,716.96
10006,010100100110100110000111111,60,13.472663003,911.61
10007,111001000100100001111101011,60,13.496909271,886.79
10008,101011110000001110001010011,60,11.749673666,775.11
10009,010001011011110110001100010,60,12.464385215,805.32
10010,011100001010111011101001101,60,13.884605061,900.85
10011,011110010010000111100110100,60,11.875123681,773.07
10012,000111101011001111011111000,60,14.267557718,945.06
10013,000110111011001011001101111,60,13.203816736,877.44
10014,111001110110011101100110111,60,13.934723114,932.08
10015,001011100000110111100010110,60,12.197751949,810.75
10016,100011011110101011100101110,60,13.689583628,901.8
10017,001101110111001000110110001,60,13.716275401,888.9
10018,000100000101010001101111011,60,12.669291815,837.87
10019,001001000100001101101001011,60,12.332575121,800.61
10020,001100101001000100010101100,60,11.790328496,762.89
10021,110111111101010100001001010,60,14.013403617,913.52
10022,011111100100100100000100011,60,13.011057964,849.15
10023,111001011010010101000010001,60,11.802082846,755.0
10024,111001101110101100001001000,60,13.183780177,853.79
10025,101000110110011110101000100,60,11.697106291,763.34
10026,110110101000101010100010111,60,12.563396102,833.15
10027,110001101110110110010111010,60,14.349274104,965.47
10028,001011010001110101011010101,60,12.675594962,829.55
10029,110110111100001110111000010,60,12.996690654,855.85
10030,001101111000110001110001100,60,13.942661013,893.31
10031,011111000000100101101110011,60,13.112883361,856.65
10032,111000110001110001111010100,60,12.102089912,796.66
10033,011000000000110110100010010,60,10.840349171,705.84
10034,001110001001010110101000000,60,11.014920272,695.91
10035,010110110010011110100110011,60,13.149643511,870.13
10036,011110000101011011111110010,60,13.788514904,919.19
10037,010001010010011111011101011,60,14.083512676,926.37
10038,100000001011000100010011001,60,10.741627855,693.99
10039,110010000000100110101010000,60,10.251227513,664.03
10040,000111000101001101111100101,60,13.498531895,878.89
10041,111101011101010010111110001,60,14.209091989,929.28
10042,001010010011011010111011001,60,12.663936738,826.02
10043,101001101101110111001100100,60,12.631733881,840.96
10044,011011011010110001000010101,60,12.429221735,800.13
10045,101101000110110111000000110,60,13.369283578,869.66
10046,011111001100011101001110001,60,13.856456913,907.57
10047,001000111110100111111100010,60,12.123484698,809.94
10048,011011010100110100111011100,60,14.036927213,920.12
10049,001100001000100001001100001,60,10.720902991,678.02
10050,010000000100011000010101100,60,11.991363445,775.95
10051,100110101011000000101000001,60,10.737252739,676.17
10052,011011000001111101101110011,60,13.406510812,885.91
10053,111111001000111001001100000,60,13.402021307,852.09
10054,011110011110111110011100101,60,14.515859029,956.95
10055,000010111010010111001110011,60,11.32598352,762.61
10056,111111000011000010101101110,60,13.601599871,878.72
10057,010000001011010101011110111,60,11.959321483,798.7
10058,100011100011110011100110111,60,12.909245636,865.01
10059,001101000101110110101111000,60,14.083071277,923.39
10060,000101000011001010001011000,60,12.574389278,799.79
10061,011000110100101110011010010,60,12.31971425,827.34
10062,110011011010000111010110100,60,12.225645953,802.41
10063,110001101111111001000000001,60,13.008398047,844.02
10064,101011100111010101001011110,60,13.348524436,894.28
10065,101000011001101000011010000,60,10.88839724,695.88
10066,100101010001110011101100110,60,13.211823802,855.3
10067,010000000001010111010101001,60,11.689152382,768.41
10068,010000110001001101000100100,60,10.514249183,682.36
10069,010111010010010010010001010,60,13.680615468,870.84
10070,000001100110011000000110100,60,11.893359477,771.88
10071,101101111001000011100110010,60,12.403167121,811.2
10072,111011001011010010001001000,60,12.291952135,781.4
10073,000110011111010111001100010,60,12.375662876,812.47
10074,111100000111101001111101010,60,14.42076043,945.53
10075,110010100110100111100010111,60,12.020833754,818.87
10076,011111010011100001010100010,60,13.409673945,856.07
10077,010110100000001000110100110,60,11.997383987,774.79
10078,011011011000101100100010101,60,12.281013402,790.33
10079,000010000111010101000000000,60,10.118461485,644.15
10080,011011001110000001111011010,60,13.175888137,862.5
10081,010110101100000111100010010,60,11.752395836,783.87
10082,100000111101011100100011101,60,12.355019079,822.11
10083,110010101011101001010011010,60,12.777816432,850.08
10084,100011010111110100000001110,60,13.09814204,850.38
10085,100111101010001010111100101,60,13.404191736,868.17
10086,111011001100011111100001110,60,13.769469175,909.68
10087,000010011101010001100001111,60,11.659746086,763.82
10088,101001100100110101010101110,60,13.663486737,911.21
10089,000010111101110101110100010,60,12.163338258,809.35
10090,010001010100000010001001011,60,11.846948834,765.91
10091,111111000101000110000000001,60,12.227220001,783.55
10092,011100011010010001000001011,60,12.436902174,792.43
10093,011011011011000100111011001,60,13.013972552,840.38
10094,010110100011100010001010111,60,12.242825701,812.55
10095,001010000100101000100011001,60,11.422807264,741.14
10096,111111111110010110000000000,60,13.275202018,853.55
10097,000101110110000011110111111,60,14.502204669,970.25
10098,010000010111111010001001101,60,13.018849977,852.71
10099,110110000111110000101110011,60,13.221750149,870.03
10100,110011001101011010011100010,60,13.124513367,860.53
10101,011011011011000001101110000,60,11.651314724,743.75
10102,000101011011100001010100000,60,12.443372688,781.12
10103,000111010101011001001010000,60,12.872938726,824.93
10104,000000001100110111111010100,60,11.70370466,780.08
10105,000000111110111110001011100,60,12.890912176,862.13
10106,111010110100000001100100011,60,10.96567316,721.81
10107,010111011000010111110101000,60,14.020145019,904.46
10108,110011001111001110101110101,60,13.057918044,867.29
10109,001110101011111010000010000,60,12.354776598,800.71
10110,011111000011110010110111001,60,14.981989025,976.54
10111,100101100001000011001010111,60,12.086117368,798.68
10112,000100011101110100000010000,60,11.560621871,741.82
10113,110010001011100100001011001,60,11.487586189,749.46
10114,011110011001110101100011000,60,13.108490378,849.36
10115,110001110010001100111111000,60,13.353884104,870.39
10116,000101101101100100101011010,60,13.448150466,884.07
10117,111010110001111111101100100,60,12.674032878,842.93
10118,010100000101100011101101001,60,12.791111415,839.07
10119,011101000100110101011110001,60,14.141511512,928.88
10120,111000001011100011101011011,60,12.204634589,810.67
10121,111110000000100101110100001,60,12.144151218,782.05
10122,001110000010001010100011010,60,12.029775642,773.96
10123,111111011011001100001111001,60,14.233412095,922.1
10124,100010001111011110110100011,60,12.421865639,823.09
10125,110001101111001110010001010,60,13.51530585,892.47
10126,010100000110101010000110110,60,12.606573802,830.98
10127,100001000101001000000111011,60,12.140365345,796.11
10128,000101000010100010101000001,60,11.72144078,730.5
10129,111001011010101011111000101,60,13.32202663,860.42
10130,001011101001100001101100101,60,11.641129298,755.97
10131,001100101000001110011110011,60,12.240838021,816.18
10132,111101011010110011100011110,60,14.719374637,961.03
10133,111011110010110010000011010,60,13.31873806,873.98
10134,000011100011101001000100000,60,11.461526961,731.07
10135,111111000011010101010011001,60,14.295882544,928.1
10136,100101010000101100001110000,60,12.342088352,785.3
10137,010000111010001000101010110,60,10.983746988,712.74
10138,010111010111111000001111110,60,15.545147059,1022.34
10139,000011111111010000111010011,60,12.926853229,849.53
10140,111011010011011110110000011,60,13.453162928,870.27
10141,011011001101001000010001011,60,13.030160227,844.5
10142,001110100110010100011010011,60,12.663372623,837.75
10143,100001001100111111001011010,60,13.493842732,900.31
10144,001000001001011000011111111,60,12.388151474,821.53
10145,101101111100010111101111110,60,14.707642494,988.95
10146,101111000101100010101000011,60,12.773220001,824.77
10147,101000101111001110010011100,60,12.420229912,833.01
10148,011001000010000000111110010,60,11.649396284,744.64
10149,110100000100110010010010101,60,12.68848163,834.38
10150,011100111111010001110110011,60,13.738152174,913.26
10151,111011111001101010000110000,60,12.413059277,812.35
10152,000100001001010111011111010,60,12.830168829,854.57
10153,101101011101110110100001110,60,14.351452018,935.95
10154,100011000000000011010110100,60,10.95576918,713.67
10155,111110010001000111101100001,60,11.789521588,764.05
10156,001001110001111111111011110,60,14.606112243,980.73
10157,110011000000011101000000111,60,12.00171175,775.99
10158,110000101000101001000011000,60,11.271399766,736.43
10159,100011010101011011100000110,60,12.421872705,808.75
10160,011101100011101011011101001,60,15.006062438,983.85
10161,001100011010010001011000111,60,12.13470773,776.98
10162,100001110000010101000110000,60,10.998134104,711.56
10163,001110000000010001110010100,60,11.421752493,729.33
10164,100011111100110101000111100,60,13.324625956,890.42
10165,010101001011111110010100111,60,14.744579808,964.44
10166,100010110010101100011100110,60,11.837249183,778.21
10167,011011100111100000001001101,60,12.983159271,846.3
10168,101010001010011110000101000,60,11.503756873,741.2
10169,101100110110101010101110001,60,12.990562438,856.88
10170,110011100011011100011010010,60,13.05234162,855.99
10171,001111001000010000100101010,60,12.617744346,795.58
10172,010000010011110101110011001,60,12.74519471,833.79
10173,111101011001000011011000000,60,12.459518311,789.4
10174,101011000001100110110001000,60,12.166756734,779.82
10175,011111111111111111001101111,60,16.633289585,1118.2
10176,001111010010010001111001100,60,13.742312017,869.38
10177,100100111001001011100010111,60,12.009104435,796.68
10178,001111110000001011010000101,60,12.861715216,829.71
10179,101100011110011011101101010,60,13.768451201,900.75
10180,001011000111100000110100001,60,12.108742605,772.85
10181,001001001000001011111000110,60,11.720674357,754.48
10182,001110101111001000001011001,60,12.727291063,833.26
10183,001100101111110101010110010,60,13.372049901,893.68
10184,010010110101111110000111110,60,13.598354848,927.8
10185,111110100000010101100111001,60,12.881215877,850.72
10186,000001001010100010010111011,60,12.527526003,822.01
10187,101011010010011111101110110,60,13.093459465,865.11
10188,111000111111010110001001111,60,12.946391709,868.75
10189,101110011101100011101001100,60,12.855591724,839.48
10190,110001101101011001101101101,60,13.814148047,913.31
10191,111010111011010110110010000,60,11.9164065,782.31
10192,000110110001100111011011010,60,13.043584539,874.26
10193,110011110001000111001101010,60,12.448578704,825.28
10194,101000000100001000001011110,60,11.07821888,726.63
10195,100110101000010101011000000,60,11.382052427,730.99
10196,000110110110000000010011010,60,12.361898693,807.56
10197,110000101101000100000111111,60,11.726784601,796.47
10198,010001100011110111001100100,60,12.540952887,823.74
10199,001001010001011011111010001,60,12.561895071,814.28
10200,011100000010010001110100100,60,12.061714795,763.8
10201,100100000000111100011101010,60,13.169341503,853.55
10202,111101110000001000110110110,60,13.570835827,881.98
10203,011001110001111011011100001,60,13.601371262,893.06
10204,100000101101110100101100100,60,11.239393813,739.06
10205,000111100101010111000000100,60,12.50145277,815.51
10206,100000010011110101000111011,60,12.131014154,804.57
10207,111101110011011000101111110,60,15.077487788,987.03
10208,001101010010100101111111011,60,14.452008361,946.23
10209,100010111010010111111011000,60,12.319186803,818.3
10210,010110011110010000110001000,60,12.985681395,822.76
10211,001100010111000101000011011,60,12.364706774,811.73
10212,111001011101110010110110100,60,13.519910468,890.16
10213,101110001110011100100111000,60,13.262896307,862.44
10214,111101101000101000101000111,60,13.333513285,858.36
10215,111010111101001001110001111,60,13.211854672,882.48
10216,111110011101010101001010000,60,12.307466568,802.17
10217,010000001010101100001110001,60,11.045640927,716.12
10218,001101111011110011011101011,60,15.128272545,997.65
10219,111111100011001111011110010,60,14.358733975,956.63
10220,100110100011000010011100011,60,11.742107447,768.75
10221,001100000110010000000001001,60,11.680501592,735.57
10222,010001110110001111011011010,60,13.957827887,935.49
10223,011011011101010100110100000,60,12.558960732,804.45
10224,111111101001001111100101111,60,14.6188281,973.3
10225,111111101000110110011110110,60,14.509374637,969.25
10226,011001110110000000100010001,60,11.521419192,737.94
10227,000101001101101111111110101,60,14.401219514,960.2
10228,011011100001101011011010101,60,13.155729222,876.75
10229,010100100010001000000001101,60,11.916500149,758.95
10230,010011110110011011011010100,60,13.64857707,905.35
10231,001001111010010011111100010,60,12.504785468,812.86
10232,000011010100110110111110000,60,12.799800109,840.77
10233,100001000110100100110100111,60,12.37887013,806.4
10234,011111001101001010100001010,60,13.688146462,881.86
10235,100011111110111000101010101,60,13.366435745,875.93
10236,101011010100000001011011001,60,12.388488636,808.12
10237,101000011000001101101101010,60,11.296651209,731.71
10238,110111100110100000000100110,60,13.084874883,848.65
10239,000001110000011101100010111,60,12.138582782,797.54
10240,110000100011011100000101110,60,12.207942811,802.97
10241,001010101000111011000011110,60,12.324697349,827.84
10242,001011100111101110000100001,60,12.522695491,822.43
10243,010111010011101010011001000,60,14.305823802,912.26
10244,000101100010001001010000001,60,12.203194593,769.5
10245,111010001110011110000110111,60,12.542914701,844.77
10246,010011001001001111101000101,60,11.881556933,770.43
10247,111110101011110010101101100,60,13.780350827,903.14
10248,111100010100000101111001111,60,13.390655186,881.11
10249,111010000110101010000110100,60,11.733450362,774.23
10250,010100011001011111110100111,60,13.504913142,891.06
10251,011111110000011110011101110,60,15.173167682,1000.94
10252,100001000010101011101001101,60,12.623388493,814.41
10253,101110110010011010111011001,60,13.881252097,909.74
10254,101001100100100000000011000,60,11.590191919,750.05
10255,000110010100110001010010000,60,12.059703431,777.93
10256,000110000110001001000001100,60,11.869151844,756.98
10257,000100001100011110100001000,60,12.225120393,783.49
10258,001000010010010001100000101,60,10.158987819,635.66
10259,000011000110101001101000111,60,12.38591098,802.53
10260,010011001000011010111111000,60,13.340269319,869.14
10261,011101101000011000111010011,60,13.851800167,898.38
10262,011110100101001000100000010,60,11.784829874,757.19
10263,101001010010100111001111111,60,13.149007816,878.47
10264,100010111011001011001011000,60,11.527728469,760.72
10265,101000000111001001010110110,60,11.608579991,770.34
10266,111010011111000100101001111,60,12.290855489,807.44
10267,000111100101001100110110000,60,13.117828431,855.51
10268,010010011001100110110010100,60,11.254284842,737.05
10269,011000110000101010111110000,60,11.832432504,777.68
10270,101110011101010111111101010,60,13.95729924,927.64
10271,101001101010100011110000001,60,11.888124669,765.64
10272,000001100011000001011010010,60,11.176204365,724.96
10273,010110110000101001001010000,60,11.845449463,765.21
10274,010000000000100001110111100,60,11.505607143,752.45
10275,001100111110010111001011011,60,13.4719531,904.73
10276,001011011000001001111111111,60,13.40854118,885.22
10277,000010001111100000010010010,60,10.84616844,706.15
10278,010001101110011101001010110,60,13.028916806,865.82
10279,110011100111110000100010101,60,12.922448678,847.71
10280,101111000111010101101101100,60,14.139274319,917.44
10281,100100000110000101101000111,60,11.450602156,742.14
10282,001101010001000011101110011,60,12.370837065,804.6
10283,000100001101010100111101001,60,12.831186445,832.87
10284,111111101100111111000100011,60,14.804900696,987.13
10285,000101011111100101100001000,60,13.309612767,846.87
10286,000101111111111110100111001,60,15.391204808,1020.25
10287,011010011110011000011000011,60,12.329312188,797.21
10288,100110000001000111010000001,60,10.90244078,701.37
10289,000100000001100010111110001,60,11.624075701,755.12
10290,000000000111011101101110100,60,11.612595588,765.46
10291,100111011010101110111000101,60,13.878983403,891.75
10292,001110110010001101110101111,60,13.70378929,903.92
10293,111100100000110001011010001,60,12.566271433,821.78
10294,000111111010000011111101110,60,14.003687503,918.06
10295,101000101110110101010011011,60,13.055989592,880.97
10296,101110011011010101010000110,60,12.368480457,796.85
10297,101001000000101010100011010,60,12.144224171,785.13
10298,100010011111011001101000000,60,11.320573552,721.55
10299,000000111111111110111011111,60,14.335931116,975.09
10300,101001011110111011100110101,60,13.647373035,901.14
10301,010111101001100101111101100,60,14.347650466,940.46
10302,000110100011110110000011000,60,12.505028167,819.06
10303,111111111101010000011101110,60,15.060581647,991.84
10304,101110111110101011111111100,60,14.864684161,998.86
10305,100101000111011110011101001,60,14.765290337,964.23
10306,100011100010110100011000101,60,12.329907011,797.01
10307,000100111010101000100100110,60,11.975844093,766.7
10308,000100000010110010010011000,60,12.349389278,792.79
10309,111010000011000111010001100,60,11.632645623,759.98
10310,101111101010111101101111101,60,15.370425167,1018.32
10311,010110110110111111001100110,60,14.135924175,946.25
10312,110111101011111100101111100,60,15.39056153,1012.82
10313,011100101111010010111011100,60,14.01169805,928.97
10314,110100100110101101111001011,60,14.44658745,958.59
10315,110111101111010001110001011,60,14.97350589,981.7
10316,111100011001001011100111001,60,13.005699132,852.45
10317,100111000110110100100001001,60,13.695865228,873.92
10318,011101011000001011001101100,60,13.472586938,866.09
10319,001010101101010001100000000,60,10.307946844,662.09
10320,111101100000100000010010100,60,12.596697755,808.4
10321,101101110000010100101001001,60,12.984622623,825.25
10322,111100110011101011101011110,60,14.198511753,946.03
10323,011100111000100101010111000,60,13.036630084,858.67
10324,011010100010000100101000010,60,10.162733586,648.91
10325,010101010011000011110001001,60,13.470857447,857.95
10326,000000001111011001000111100,60,11.976305695,788.55
10327,100111000110010010000100001,60,12.390471709,789.67
10328,110010001010101001100101101,60,12.19483934,791.88
10329,111101000110101101101000011,60,13.992584925,904.82
10330,010010011101010011111001111,60,13.075783123,873.6
10331,101101000111000010011101110,60,13.854451062,904.75
10332,110011010001101000111000111,60,12.913684789,832.41
10333,011101110011000011011001111,60,14.337063255,941.43
10334,111011110010001000000110011,60,12.209289407,794.69
10335,110000011010111100010010011,60,12.39314011,809.68
10336,011111110100011010101110010,60,14.260737126,940.19
10337,000111111101111110100000000,60,13.710550948,886.51
10338,001000111111100011001100110,60,11.554248586,772.36
10339,111000101101101011111111111,60,14.224234963,979.79
10340,010101101110010000111010001,60,13.621946366,880.78
10341,000011101011010111111001010,60,13.208871326,869.9
10342,110100111110101000010001001,60,13.723422557,889.43
10343,000100010011001111110101110,60,13.301115468,871.95
10344,100100110111100010101110110,60,12.665477397,845.18
10345,111001001100110001100011100,60,13.133845653,856.83
10346,010111100110110011100010001,60,13.88285663,911.47
10347,101111011111100110111110111,60,14.861953917,991.73
10348,000010111000001000010000011,60,10.348853229,663.65
10349,010001101110001001100011111,60,13.331533784,885.29
10350,010100110001001000110001001,60,12.546277926,800.57
10351,100010110000011001010111100,60,12.196174953,808.34
10352,110111110001011011010001001,60,14.617425258,952.24
10353,010010111010110010100011111,60,12.761719631,851.48
10354,011100111010111001111010101,60,14.097230722,924.18
10355,011111110101100111010001011,60,14.982400557,997.82
10356,110111110011010011101010011,60,13.804422106,907.53
10357,111110010011001000010101001,60,13.142678179,839.52
10358,010011110001101001010111010,60,13.710592437,909.72
10359,010010010101111010101110010,60,12.517035403,832.55
10360,000000001101100100100011101,60,11.169076268,735.13
10361,110110001010100111011100011,60,12.825095331,846.11
10362,010000110001000110011100110,60,10.946175926,725.94
10363,110001101011011000110001110,60,13.656791806,884.39
10364,000010010001011001011010011,60,11.402971671,746.65
10365,011110110110000000011110111,60,13.029345663,866.95
10366,111000101111010111111000000,60,12.183733881,805.12
10367,101011001111011111101100110,60,13.404163619,887.61
10368,001001001001100001101110111,60,11.749597552,770.86
10369,100011000011101000011010001,60,12.10019471,775.43
10370,110101111111110101010010010,60,14.730219093,973.54
10371,111011110011100101101110110,60,13.106174062,871.89
10372,010010100110111001000101100,60,12.861877334,849.02
10373,110110001101011011111000000,60,13.079787059,849.69
10374,110011010100010111110011110,60,13.930702887,931.78
10375,100011100001001011001110000,60,11.310671141,743.67
10376,011101100110110110101100011,60,14.342371962,943.84
10377,110001001101101011110100100,60,13.108416961,859.26
10378,100100100100000000110111011,60,12.440528743,824.85
10379,110111010101011001010101100,60,14.920081583,969.36
10380,001101011110101001001001001,60,13.915253365,888.57
10381,110001010001101010101010100,60,12.111601696,780.76
10382,110011001011000000110101001,60,12.392715157,788.88
10383,111111001001111011001001110,60,14.853711121,971.34
10384,100011100011110110100011000,60,12.75943503,835.3
10385,001111110101011110101000101,60,13.873551701,905.79
10386,001000011000001001010101101,60,11.385600704,734.95
10387,011001010110100001100100011,60,12.337242605,794.52
10388,000100001001111101011100101,60,12.880751105,839.7
10389,100101101011001100011110111,60,13.689303509,904.64
10390,110101100010010001110111110,60,14.533949463,956.13
10391,000111010011110100001000000,60,12.419161765,774.39
10392,100001011010011101111010011,60,12.980806777,844.9
10393,001010101111011110100100010,60,11.908580286,788.63
10394,100011101101000110100100111,60,11.783506162,785.71
10395,011001011000100100001101101,60,12.359490409,795.31
10396,111011110010011111111110111,60,14.573242293,982.27
10397,101000111011110001111111100,60,13.137369463,872.93
10398,011111010100011001100011000,60,14.185991756,912.28
10399,110111001101110010110110011,60,14.603872292,967.65
10400,001010001100000100000001011,60,10.4127166,674.3
10401,101010011110101101001001010,60,12.357641288,809.28
10402,011100010010001101010011011,60,13.333132544,871.01
10403,010000011000111001101100101,60,11.752116301,758.16
10404,001000100011011101001010101,60,11.308760812,746.24
10405,110100010000100011100110100,60,11.683987317,759.5
10406,010100010000010001101000110,60,11.388758987,721.1
